DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Palma de Mallorca,PMI,Eurowings,A20N,False,2025-05-05 11:30:00,11:42,2025-05-05 11:42:00,12
Sofia,SOF,Helvetic Airways,E295,False,2025-05-05 11:30:00,11:44,2025-05-05 11:44:00,14
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-05 11:30:00,12:00,2025-05-05 12:00:00,30
Ostrava,OSR,My Freighter,B763,False,2025-05-05 11:30:00,11:49,2025-05-05 11:49:00,19
Cluj-Napoca,CLJ,Helvetic Airways,E190,False,2025-05-05 11:35:00,12:03,2025-05-05 12:03:00,28
Istanbul,SAW,Pegasus,A21N,False,2025-05-05 11:35:00,11:57,2025-05-05 11:57:00,22
Philadelphia,PHL,American Airlines,B788,False,2025-05-05 11:45:00,12:04,2025-05-05 12:04:00,19
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-05 11:45:00,11:55,2025-05-05 11:55:00,10
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-05 11:45:00,12:38,2025-05-05 12:38:00,53
Madrid,MAD,Iberia,A319,False,2025-05-05 11:50:00,12:06,2025-05-05 12:06:00,16
Amsterdam,AMS,KLM,B738,False,2025-05-05 11:50:00,12:23,2025-05-05 12:23:00,33
London,LCY,Swiss,BCS1,False,2025-05-05 11:50:00,12:10,2025-05-05 12:10:00,20
Manchester,MAN,Helvetic Airways,E190,False,2025-05-05 11:55:00,12:12,2025-05-05 12:12:00,17
Geneva,GVA,Swiss,BCS3,False,2025-05-05 11:55:00,12:29,2025-05-05 12:29:00,34
Washington,IAD,United Airlines,B763,False,2025-05-05 11:55:00,12:14,2025-05-05 12:14:00,19
Gothenburg,GOT,Swiss,BCS3,False,2025-05-05 12:00:00,12:17,2025-05-05 12:17:00,17
Palermo,PMO,Swiss,A321,False,2025-05-05 12:00:00,12:40,2025-05-05 12:40:00,40
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-05 12:00:00,13:09,2025-05-05 13:09:00,69
London,LHR,Swiss,BCS3,False,2025-05-05 12:05:00,12:33,2025-05-05 12:33:00,28
Bordeaux,BOD,Helvetic Airways,E195,False,2025-05-05 12:05:00,12:19,2025-05-05 12:19:00,14
Athens,ATH,Swiss,A320,False,2025-05-05 12:05:00,12:51,2025-05-05 12:51:00,46
Valencia,VLC,Swiss,A21N,False,2025-05-05 12:05:00,12:21,2025-05-05 12:21:00,16
Cairo,CAI,Swiss,A20N,False,2025-05-05 12:10:00,12:27,2025-05-05 12:27:00,17
Delhi,DEL,Swiss,A333,False,2025-05-05 12:10:00,12:41,2025-05-05 12:41:00,31
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-05 12:10:00,12:30,2025-05-05 12:30:00,20
Marseille,MRS,Helvetic Airways,E290,False,2025-05-05 12:15:00,12:49,2025-05-05 12:49:00,34
Warsaw,WAW,Swiss,BCS1,False,2025-05-05 12:15:00,12:34,2025-05-05 12:34:00,19
Belgrade,BEG,Air Baltic,BCS3,False,2025-05-05 12:15:00,12:43,2025-05-05 12:43:00,28
Stockholm,ARN,Swiss,A321,False,2025-05-05 12:20:00,12:54,2025-05-05 12:54:00,34
Naples,NAP,Swiss,A320,False,2025-05-05 12:20:00,12:36,2025-05-05 12:36:00,16
Barcelona,BCN,Swiss,A321,False,2025-05-05 12:20:00,12:53,2025-05-05 12:53:00,33
Nice,NCE,Helvetic Airways,E195,False,2025-05-05 12:25:00,12:46,2025-05-05 12:46:00,21
Stuttgart,STR,Helvetic Airways,E195,False,2025-05-05 12:25:00,12:55,2025-05-05 12:55:00,30
Vienna,VIE,Swiss,A320,False,2025-05-05 12:25:00,12:47,2025-05-05 12:47:00,22
Budapest,BUD,Air Baltic,BCS3,False,2025-05-05 12:25:00,13:03,2025-05-05 13:03:00,38
Dubai,DXB,Swiss,B77W,False,2025-05-05 12:30:00,13:11,2025-05-05 13:11:00,41
Amsterdam,AMS,Swiss,BCS3,False,2025-05-05 12:30:00,13:43,2025-05-05 13:43:00,73
Tel Aviv,TLV,El Al,B738,False,2025-05-05 12:30:00,13:05,2025-05-05 13:05:00,35
Copenhagen,CPH,Swiss,A320,False,2025-05-05 12:30:00,14:51,2025-05-05 14:51:00,141
Hamburg,HAM,Swiss,A20N,False,2025-05-05 12:35:00,13:01,2025-05-05 13:01:00,26
Hannover,HAJ,Swiss,BCS1,False,2025-05-05 12:35:00,13:10,2025-05-05 13:10:00,35
Prague,PRG,Swiss,BCS1,False,2025-05-05 12:35:00,13:20,2025-05-05 13:20:00,45
Montreal,YUL,Swiss,A333,False,2025-05-05 12:40:00,13:06,2025-05-05 13:06:00,26
Luxembourg,LUX,Helvetic Airways,E190,False,2025-05-05 12:40:00,13:13,2025-05-05 13:13:00,33
Berlin,BER,Swiss,A320,False,2025-05-05 12:40:00,12:57,2025-05-05 12:57:00,17
Paris,CDG,Air Baltic,BCS3,False,2025-05-05 12:45:00,13:15,2025-05-05 13:15:00,30
Dusseldorf,DUS,Swiss,BCS1,False,2025-05-05 12:45:00,13:06,2025-05-05 13:06:00,21
Venice,VCE,Helvetic Airways,E295,False,2025-05-05 12:45:00,13:16,2025-05-05 13:16:00,31
Rome,FCO,Swiss,A20N,False,2025-05-05 12:45:00,13:03,2025-05-05 13:03:00,18
Washington,IAD,Swiss,A333,False,2025-05-05 12:50:00,13:25,2025-05-05 13:25:00,35
Frankfurt,FRA,Helvetic Airways,E195,False,2025-05-05 12:50:00,14:11,2025-05-05 14:11:00,81
Lisbon,LIS,Swiss,A321,False,2025-05-05 12:50:00,13:36,2025-05-05 13:36:00,46
Boston,BOS,Swiss,A333,False,2025-05-05 12:55:00,13:24,2025-05-05 13:24:00,29
Brussels,BRU,Helvetic Airways,E190,False,2025-05-05 12:55:00,13:21,2025-05-05 13:21:00,26
Florence,FLR,Helvetic Airways,E290,False,2025-05-05 12:55:00,13:22,2025-05-05 13:22:00,27
Geneva,GVA,Swiss,BCS3,False,2025-05-05 12:55:00,13:52,2025-05-05 13:52:00,57
Tokyo,NRT,Swiss,B77W,False,2025-05-05 13:00:00,13:40,2025-05-05 13:40:00,40
