DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
New York,JFK,Delta Air Lines,B764,False,2025-05-17 13:35:00,14:25,2025-05-17 14:25:00,50
San Francisco,SFO,United Airlines,B772,False,2025-05-17 13:35:00,14:14,2025-05-17 14:14:00,39
Punta Cana,PUJ,Edelweiss Air,A343,False,2025-05-17 13:40:00,14:15,2025-05-17 14:15:00,35
Dortmund,DTM,FSH Aviation,C680,False,2025-05-17 13:45:00,14:11,2025-05-17 14:11:00,26
Split,SPU,Swiss Air,CL60,False,2025-05-17 13:50:00,13:50,2025-05-17 13:50:00,0
Reykjavik,KEF,Icelandair,B38M,False,2025-05-17 14:00:00,14:19,2025-05-17 14:19:00,19
Las Vegas,LAS,Edelweiss Air,A359,False,2025-05-17 14:05:00,14:22,2025-05-17 14:22:00,17
Amsterdam,AMS,KLM,E190,False,2025-05-17 14:20:00,14:35,2025-05-17 14:35:00,15
Agadir,AGA,Edelweiss Air,A320,False,2025-05-17 14:20:00,14:42,2025-05-17 14:42:00,22
Belgrade,BEG,AirSERBIA,A319,False,2025-05-17 14:35:00,15:07,2025-05-17 15:07:00,32
Jersey,JER,Blue Islands,AT75,False,2025-05-17 14:35:00,14:50,2025-05-17 14:50:00,15
Frankfurt,FRA,Lufthansa,CRJ9,False,2025-05-17 14:40:00,14:58,2025-05-17 14:58:00,18
Paris,CDG,Air France,BCS3,False,2025-05-17 14:50:00,14:56,2025-05-17 14:56:00,6
Malaga,AGP,Swiss,A320,False,2025-05-17 14:50:00,15:11,2025-05-17 15:11:00,21
Cairo,CAI,Egyptair,B738,False,2025-05-17 14:55:00,15:16,2025-05-17 15:16:00,21
Istanbul,IST,Turkish Airlines,A321,False,2025-05-17 15:00:00,15:12,2025-05-17 15:12:00,12
Rome,CIA,NetJets Europe,C56X,False,2025-05-17 15:00:00,15:04,2025-05-17 15:04:00,4
Vienna,VIE,Air Baltic,BCS3,False,2025-05-17 15:05:00,15:18,2025-05-17 15:18:00,13
Hurghada,HRG,Nesma Airlines,A320,False,2025-05-17 15:15:00,15:44,2025-05-17 15:44:00,29
Dubai,DXB,Emirates,A388,False,2025-05-17 15:25:00,15:38,2025-05-17 15:38:00,13
Rhodes,RHO,Edelweiss Air,A320,False,2025-05-17 15:30:00,15:51,2025-05-17 15:51:00,21
London,LHR,British Airways,A319,False,2025-05-17 15:35:00,15:45,2025-05-17 15:45:00,10
London,LHR,Swiss,A20N,False,2025-05-17 15:35:00,15:49,2025-05-17 15:49:00,14
Palma de Mallorca,PMI,Swiss,A21N,False,2025-05-17 15:35:00,15:50,2025-05-17 15:50:00,15
Heraklion,HER,Chair Airlines,A319,False,2025-05-17 15:40:00,16:37,2025-05-17 16:37:00,57
Porto,OPO,TAP Express,E195,False,2025-05-17 15:40:00,15:58,2025-05-17 15:58:00,18
Barcelona,BCN,Vueling,A321,False,2025-05-17 15:40:00,15:47,2025-05-17 15:47:00,7
Amsterdam,AMS,Swiss,BCS1,False,2025-05-17 15:50:00,16:03,2025-05-17 16:03:00,13
